scaled_hash_forward,scaled_hash_reverse,original_hash_forward,original_hash_reverse,family_label,class_name,raw_row_count,old_grouped_split_code,old_grouped_split,new_grouped_split_code,new_grouped_split,rows_moved,file_ids
5087705737589637802,-3376259381879610630,-6955598281047068755,-4021434402717738251,0,benign,1,1,validation,1,validation,0,51
5087705737589637802,-3376259381879610630,6979686821352319916,-8479740983799390341,0,benign,1,0,train,1,validation,1,51
5120887909569365030,8271302412209646722,-8002566736761166726,8790368302025540346,0,benign,1,0,train,2,test,1,23
5120887909569365030,8271302412209646722,2823708729055037900,3837218604457443710,0,benign,1,2,test,2,test,0,23
5136271329756210734,-7527003176749155848,1390013512026862365,-3531275565861681941,0,benign,1,0,train,2,test,1,51
5136271329756210734,-7527003176749155848,1452793451346454020,8826944859215326748,0,benign,1,2,test,2,test,0,23
5143077989865632981,5098151833526964570,2723848714667376,-7389328567851062855,0,benign,1,1,validation,1,validation,0,23
5143077989865632981,5098151833526964570,3290686820230742198,8718623555272138736,0,benign,1,0,train,1,validation,1,51
5178487028966770798,-7007121356687920923,-7609704664132083164,6706858772545229826,0,benign,1,1,validation,0,train,1,23
5178487028966770798,-7007121356687920923,1993726797545356192,5144780940861700159,0,benign,1,0,train,0,train,0,23
5178487028966770798,-7007121356687920923,5961524779982970328,7045010704216867559,0,benign,1,0,train,0,train,0,23
5201190836668359126,4241823217845014804,-5754824090930529256,-1241435342478990660,0,benign,1,1,validation,1,validation,0,23
5201190836668359126,4241823217845014804,4849413376700883916,7121739291342130380,0,benign,1,0,train,1,validation,1,23
5208877920219304580,-2389839779260078109,2117583355359648925,532080526000384241,0,benign,1,0,train,1,validation,1,51
5208877920219304580,-2389839779260078109,5034504576426773683,304114502656745711,0,benign,1,1,validation,1,validation,0,23
5208877920219304580,-2389839779260078109,5158513788610073922,1520903785967899729,0,benign,1,2,test,1,validation,1,23
5251139015908303869,-3058751443606152787,-7064879759330690569,-1341907545780463003,0,benign,1,0,train,2,test,1,51
5251139015908303869,-3058751443606152787,8472572185824552413,-9003382853508977185,0,benign,1,2,test,2,test,0,51
5258576682618809533,4194632821100892602,-8584480939446481781,7139530465927967466,0,benign,1,0,train,0,train,0,51
5258576682618809533,4194632821100892602,1360606217964534168,161568604913754230,0,benign,1,1,validation,0,train,1,23
5292656735493439412,7028473697069520271,-6540999048436067686,4610401310334456944,0,benign,1,1,validation,0,train,1,51
5292656735493439412,7028473697069520271,9135824138634874600,-6263807810466860360,0,benign,1,0,train,0,train,0,51
5337550201235645690,-7423510205702748289,-4937019116331874353,-219216243461579532,0,benign,1,2,test,2,test,0,23
5337550201235645690,-7423510205702748289,813901256412560642,-2185086318180798924,0,benign,1,2,test,2,test,0,51
5337550201235645690,-7423510205702748289,2003219807985043238,8071253397620010276,0,benign,1,0,train,2,test,1,23
5357909331256520901,-3712773891015427125,-1781895547845384515,-8870775571828810720,0,benign,1,1,validation,0,train,1,51
5357909331256520901,-3712773891015427125,8166707861453208366,-2282803776707537197,0,benign,1,0,train,0,train,0,51
5457119061489978444,-7726353897545725770,-5828796367548067855,-3137082306209114463,0,benign,1,0,train,0,train,0,23
5457119061489978444,-7726353897545725770,767959858688665413,-5046803646583006768,0,benign,1,0,train,0,train,0,51
5457119061489978444,-7726353897545725770,4289105003508783090,-4869602842186461838,0,benign,1,1,validation,0,train,1,51
5481801284894467476,4206575402970986373,-6153450218014510982,8698654470084752750,0,benign,1,2,test,0,train,1,23
5481801284894467476,4206575402970986373,1156111068210498626,5518122759496920769,0,benign,1,0,train,0,train,0,23
5481801284894467476,4206575402970986373,7904073219467256100,8896638837819643008,0,benign,1,0,train,0,train,0,23
5505344583790793519,1459712160893291490,1300524417040909040,-4743201755703571796,0,benign,1,0,train,2,test,1,23
5505344583790793519,1459712160893291490,1720541004056060900,9211313674550591345,0,benign,1,2,test,2,test,0,51
5505344583790793519,1459712160893291490,6851052396726765372,-9110178674094163640,0,benign,1,2,test,2,test,0,23
5594307480042315096,-855724432063850296,-6575818394476735210,-6476739041435776832,0,benign,1,0,train,0,train,0,51
5594307480042315096,-855724432063850296,7087871645156065139,-6300879776190763466,0,benign,1,1,validation,0,train,1,51
5612396394454921028,-8747791524703989519,-7370988194172019685,5551514559517857621,0,benign,1,0,train,0,train,0,23
5612396394454921028,-8747791524703989519,2544939604418658060,5507951621633237814,0,benign,1,2,test,0,train,1,23
5680282783034616382,2247748675906738592,-5369359449628844870,5033939476352211480,0,benign,1,0,train,0,train,0,51
5680282783034616382,2247748675906738592,663694779900083711,7922154210962102928,0,benign,1,0,train,0,train,0,51
5680282783034616382,2247748675906738592,1732945307665582243,924224032307104270,0,benign,1,1,validation,0,train,1,51
5680282783034616382,2247748675906738592,5737204501154978091,8530087830641651467,0,benign,1,0,train,0,train,0,23
5680282783034616382,2247748675906738592,6152887306153686561,-6251736682412878307,0,benign,1,0,train,0,train,0,51
5794836269920041459,-7265504753229216577,-8531110658936495461,5994109743428967565,0,benign,1,2,test,0,train,1,51
5794836269920041459,-7265504753229216577,-5172667181156235237,-6385096302221572452,0,benign,1,0,train,0,train,0,23
5794836269920041459,-7265504753229216577,-2679073823511985295,-3561751945663027287,0,benign,1,0,train,0,train,0,23
5794836269920041459,-7265504753229216577,1353976807327065040,263156378707122405,0,benign,1,0,train,0,train,0,23
5794836269920041459,-7265504753229216577,2168506751423103177,-1538467437915923585,0,benign,1,0,train,0,train,0,51
5794836269920041459,-7265504753229216577,4672478571906244790,8221589012958308336,0,benign,1,0,train,0,train,0,51
5794836269920041459,-7265504753229216577,5894555039453311602,4725432207451011608,0,benign,1,2,test,0,train,1,23
5794836269920041459,-7265504753229216577,8512283846906116262,-1790757658844354214,0,benign,1,0,train,0,train,0,51
5810396362770183976,7896377658841701592,-6052797433043156251,-105545621872153182,0,benign,1,2,test,0,train,1,23
5810396362770183976,7896377658841701592,7994975806617401034,751915729670625611,0,benign,1,0,train,0,train,0,51
5810396362770183976,7896377658841701592,8290331095165729266,6723773754400036897,0,benign,1,0,train,0,train,0,23
5901587224404973395,6576526008553454368,-566595537457245630,-4114823581823355783,0,benign,1,2,test,2,test,0,23
5901587224404973395,6576526008553454368,4987422930033907186,-526506660549246312,0,benign,1,0,train,2,test,1,23
5901587224404973395,6576526008553454368,5271690100030294632,-7662146921466102963,0,benign,1,2,test,2,test,0,23
5948429585987298209,-7395749131321614861,-2024811088648866705,918188008554766666,0,benign,1,0,train,0,train,0,51
5948429585987298209,-7395749131321614861,-1724682635554543584,7079449038508682760,0,benign,1,1,validation,0,train,1,51
5948429585987298209,-7395749131321614861,4479333639285471548,-2696687890028396846,0,benign,1,0,train,0,train,0,23
5955936634420542134,-7068405382513684993,-8438123003609249945,-1472242041693156372,0,benign,1,1,validation,0,train,1,23
5955936634420542134,-7068405382513684993,-4342801909233991528,2296981240502253867,0,benign,1,0,train,0,train,0,51
5967380300457238095,2746690374572704873,-5657347595132112702,6426125060551220714,0,benign,1,2,test,0,train,1,51
5967380300457238095,2746690374572704873,7277884908595612098,-3566776012597261761,0,benign,1,0,train,0,train,0,51
6024861399275617151,-6412768332201342367,-6341950615452614920,4092980752556380523,0,benign,1,0,train,1,validation,1,23
6024861399275617151,-6412768332201342367,-5365927489048209416,8948024332763325198,0,benign,1,1,validation,1,validation,0,23
6024861399275617151,-6412768332201342367,8533734040462012575,-5142540074070733033,0,benign,1,1,validation,1,validation,0,51
6077270601881602901,-180826944790441302,-7701881606695876667,-2124526898134388814,0,benign,1,2,test,0,train,1,23
6077270601881602901,-180826944790441302,-165295946858311171,-1618053167493518763,0,benign,1,0,train,0,train,0,23
6077270601881602901,-180826944790441302,5839320710205703600,-7018187612931973794,0,benign,1,0,train,0,train,0,51
6099175710062990733,1124607588579838325,3889455562243045811,-1057745687607170406,0,benign,1,2,test,0,train,1,23
6099175710062990733,1124607588579838325,8746301836380670008,4619064439275567720,0,benign,1,0,train,0,train,0,23
6099175710062990733,1124607588579838325,9168371091350205844,8374744357281867621,0,benign,1,0,train,0,train,0,23
6147313952107842008,3083592002590522784,-5381926520129970694,4110470111154169303,0,benign,1,0,train,0,train,0,23
6147313952107842008,3083592002590522784,-697577323213380744,404293509883777549,0,benign,1,1,validation,0,train,1,23
6150111316334645404,-4790162444178526920,-8977231327167309643,5241974803025990347,0,benign,1,1,validation,0,train,1,23
6150111316334645404,-4790162444178526920,-3777467235602690905,2575245145308754259,0,benign,1,2,test,0,train,1,23
6150111316334645404,-4790162444178526920,-2096827026352388757,6508843720916240575,0,benign,1,0,train,0,train,0,51
6150111316334645404,-4790162444178526920,3587676922738801061,-1821317124532097488,0,benign,1,0,train,0,train,0,51
6150111316334645404,-4790162444178526920,6008018683894007490,5836635519153894975,0,benign,1,0,train,0,train,0,51
6311964392416685635,-653819048237299513,-6920520034455985689,-3592984986897574922,0,benign,1,1,validation,0,train,1,51
6311964392416685635,-653819048237299513,-2181782191670962293,1433273987408366703,0,benign,1,0,train,0,train,0,23
6311964392416685635,-653819048237299513,3803767218391225663,2147970540184805081,0,benign,1,0,train,0,train,0,51
6323419235246508619,-5338704526735685636,4369373083265457946,-6689539701599830529,0,benign,1,2,test,0,train,1,51
6323419235246508619,-5338704526735685636,4442139729537515206,8143799652990746422,0,benign,1,0,train,0,train,0,23
6405667767837716309,-49164335199255429,-5244046680248417857,-5969889135846134384,0,benign,1,2,test,0,train,1,51
6405667767837716309,-49164335199255429,-604828537636573902,-6930901232632136755,0,benign,1,0,train,0,train,0,23
6405667767837716309,-49164335199255429,1573974818889423618,-5119896991508529141,0,benign,1,1,validation,0,train,1,51
6405667767837716309,-49164335199255429,3659532171202921034,-2374693747578283247,0,benign,1,0,train,0,train,0,23
6405667767837716309,-49164335199255429,8734211500552869274,-6232022341325045107,0,benign,1,0,train,0,train,0,23
6459835950201537434,5513418163824182671,-5391717761442428017,5806599152827536886,0,benign,1,0,train,0,train,0,51
6459835950201537434,5513418163824182671,7931300672004564518,-7805223833765940180,0,benign,1,2,test,0,train,1,51
6490130867394969529,9120592793046847719,-5482967961387688794,6714838721246367554,0,benign,1,1,validation,0,train,1,23
6490130867394969529,9120592793046847719,-481723083372450808,8390972127203435619,0,benign,1,0,train,0,train,0,51
6490130867394969529,9120592793046847719,705765420439379474,-4176928953966796591,0,benign,1,0,train,0,train,0,23
6490130867394969529,9120592793046847719,768778163124516849,-4539005114223075971,0,benign,1,0,train,0,train,0,23
6490130867394969529,9120592793046847719,8110679623797867105,-2646458227876491741,0,benign,1,0,train,0,train,0,51
6593168556521130444,8967364344616669280,-3682567730371278129,8604874738195460599,0,benign,1,0,train,0,train,0,51
6593168556521130444,8967364344616669280,-1466989967198837816,5697107342868859989,0,benign,1,1,validation,0,train,1,23
6593168556521130444,8967364344616669280,-1076362889211486070,-4229581849518405731,0,benign,1,0,train,0,train,0,51
6608660299213611358,-7444575622461607789,-3829225795131009654,-6780474385197486692,0,benign,1,0,train,0,train,0,51
6608660299213611358,-7444575622461607789,-3153592899683639490,-568290912496526694,0,benign,1,0,train,0,train,0,23
6608660299213611358,-7444575622461607789,-2941568486229651110,-756584789635990314,0,benign,1,2,test,0,train,1,23
6608660299213611358,-7444575622461607789,3384003857890947311,-7941803736650380272,0,benign,1,0,train,0,train,0,51
6627026387289306145,8449061568039520982,-5702597540992936809,-4695581269892998895,0,benign,1,0,train,0,train,0,23
6627026387289306145,8449061568039520982,4119488734447299224,6679993772093899679,0,benign,1,1,validation,0,train,1,23
6627026387289306145,8449061568039520982,7270895067008942652,5036750073067328968,0,benign,1,1,validation,0,train,1,23
6627026387289306145,8449061568039520982,8557865206851821483,-9040053276154992840,0,benign,1,0,train,0,train,0,23
6627026387289306145,8449061568039520982,8660168662856553976,8717145224336498677,0,benign,1,0,train,0,train,0,23
6672893372914128497,-5477579430028390609,-7107716989091857900,9208715763645138203,0,benign,1,1,validation,0,train,1,23
6672893372914128497,-5477579430028390609,1619713197813408992,7346848038751507644,0,benign,1,0,train,0,train,0,23
6672893372914128497,-5477579430028390609,1813875412020968296,8174311112605212068,0,benign,1,0,train,0,train,0,23
6672893372914128497,-5477579430028390609,6507016077882097308,-6465807928002281087,0,benign,1,0,train,0,train,0,23
6704702584417848083,6248075286053415874,-1903512769332801465,-259847975573561731,0,benign,1,2,test,0,train,1,23
6704702584417848083,6248075286053415874,6371903961124688952,-4788113902472994828,0,benign,1,0,train,0,train,0,51
6747041451158400476,8697928609633532051,-7788307199733881363,4148496263441632606,0,benign,1,0,train,0,train,0,23
6747041451158400476,8697928609633532051,-954806565353554150,-6224830983810013029,0,benign,1,0,train,0,train,0,23
6747041451158400476,8697928609633532051,1882995653341735394,-6947594112594616579,0,benign,1,1,validation,0,train,1,23
6757445088727993309,4997865077323358346,-9127849134865226649,6961108406507257740,0,benign,1,0,train,0,train,0,23
6757445088727993309,4997865077323358346,-5890681947734617174,755778824353596215,0,benign,1,0,train,0,train,0,23
6757445088727993309,4997865077323358346,3966042809750334143,-290779535076661778,0,benign,1,2,test,0,train,1,23
6757445088727993309,4997865077323358346,5295122658239913376,4094606608656307793,0,benign,1,0,train,0,train,0,51
6789179104596480541,2308765285894836105,1127910626244896077,-3921365793993950656,0,benign,1,2,test,0,train,1,23
6789179104596480541,2308765285894836105,7506475022247792404,2066467442359473208,0,benign,1,0,train,0,train,0,51
6832799592830495261,1251808355686081416,-9137526058349810026,7966126778879726535,0,benign,1,2,test,0,train,1,51
6832799592830495261,1251808355686081416,-5551605344552704542,-6973499570190428849,0,benign,1,0,train,0,train,0,23
6832799592830495261,1251808355686081416,4870108392001347721,6209448005022101355,0,benign,1,0,train,0,train,0,23
6832799592830495261,1251808355686081416,6662990155023825444,-1153789667847005,0,benign,1,0,train,0,train,0,23
6865786531579047527,-3145776149858818253,-4308804137071630211,-3986004590874867483,0,benign,1,0,train,0,train,0,51
6865786531579047527,-3145776149858818253,-1426043290245106287,-4209448360987383979,0,benign,1,0,train,0,train,0,23
6865786531579047527,-3145776149858818253,4227480067347467598,5080794498472754315,0,benign,1,1,validation,0,train,1,51
6865786531579047527,-3145776149858818253,5019949630913629977,5571835763149200045,0,benign,1,0,train,0,train,0,23
6865786531579047527,-3145776149858818253,5490764397395689898,-7452657620908642221,0,benign,1,0,train,0,train,0,51
6865786531579047527,-3145776149858818253,8273298328953100212,459865258724586954,0,benign,1,2,test,0,train,1,51
6886154952603834341,-4598569896462366857,2645665619605183387,-2136091018393668439,0,benign,1,0,train,0,train,0,23
6886154952603834341,-4598569896462366857,5941945563753081433,4997202016904062408,0,benign,1,2,test,0,train,1,23
6947245921644998092,8160022582283719919,-4379229436085681949,-7109865918201482417,0,benign,1,1,validation,0,train,1,51
6947245921644998092,8160022582283719919,-3555097006144846215,-5684912705931370808,0,benign,1,0,train,0,train,0,51
6951805242201477689,755874138619546277,4826786312171155243,3349888731523833121,0,benign,1,0,train,0,train,0,51
6951805242201477689,755874138619546277,4878174817017584617,7849825366040794216,0,benign,1,1,validation,0,train,1,51
6983711641291317678,5405325437148774494,-8938938329515790819,-4822382001100290875,0,benign,1,1,validation,0,train,1,23
6983711641291317678,5405325437148774494,5861430079304659614,-196016498230851672,0,benign,1,0,train,0,train,0,23
7065249282720002773,-6084955020016155738,-7940073233600535734,5019897466501711789,0,benign,1,2,test,0,train,1,23
7065249282720002773,-6084955020016155738,-1974644172745699527,-1775049855527263250,0,benign,1,0,train,0,train,0,23
7065249282720002773,-6084955020016155738,116538593630862412,-2388206520780892412,0,benign,1,0,train,0,train,0,51
7065249282720002773,-6084955020016155738,537417917763765434,-3123669656334186825,0,benign,1,0,train,0,train,0,23
7065249282720002773,-6084955020016155738,943318863231454445,-8429675817960013111,0,benign,1,2,test,0,train,1,51
7065249282720002773,-6084955020016155738,2135300588208109932,2163954355206831766,0,benign,1,0,train,0,train,0,23
7065249282720002773,-6084955020016155738,6342621012039016092,7765549093664917206,0,benign,1,0,train,0,train,0,23
7065249282720002773,-6084955020016155738,7347130728327731148,-3195662040523210356,0,benign,1,1,validation,0,train,1,23
7065249282720002773,-6084955020016155738,8560615876353176977,-5598402208761011267,0,benign,1,0,train,0,train,0,23
7211660351308327955,-470038632580933202,-2510796996766301088,7479407232240463154,0,benign,1,0,train,0,train,0,23
7211660351308327955,-470038632580933202,5717631355626674777,-2951505818834297372,0,benign,1,2,test,0,train,1,23
7493996361383810267,5255396079383085265,-4213717404254095983,-1920984443810737504,0,benign,1,1,validation,1,validation,0,23
7493996361383810267,5255396079383085265,-304074623211404981,3163566726479110800,0,benign,1,0,train,1,validation,1,23
7493996361383810267,5255396079383085265,1661813631400430923,-3978825973257490902,0,benign,1,1,validation,1,validation,0,23
7493996361383810267,5255396079383085265,2861687168069851221,5585387506118090672,0,benign,1,1,validation,1,validation,0,23
7507316491606856778,4601067143386952819,-8294785743064630060,4150186940658885900,0,benign,1,0,train,0,train,0,23
7507316491606856778,4601067143386952819,-4115950473395102012,2929521784291332968,0,benign,1,2,test,0,train,1,23
7621346135304473740,-768149997111071097,-8235482772850051875,-8679303981992666280,0,benign,1,0,train,0,train,0,23
7621346135304473740,-768149997111071097,3435208385835129853,8749970656896547818,0,benign,1,2,test,0,train,1,23
7621346135304473740,-768149997111071097,3632925890181414089,-1027144156628274454,0,benign,1,0,train,0,train,0,51
7646814017772020568,6182883666438730641,-3278536730895942646,6185186213836491767,0,benign,1,0,train,0,train,0,51
7646814017772020568,6182883666438730641,-845273821722165782,7812983107483526850,0,benign,1,2,test,0,train,1,51
7646814017772020568,6182883666438730641,3834937572494803763,-4954911009823024663,0,benign,1,0,train,0,train,0,51
7697200051332485049,-5669738667903432820,-7872073350432452570,6863406827269431017,0,benign,1,0,train,0,train,0,51
7697200051332485049,-5669738667903432820,-7496707935808675332,-4555972610598315904,0,benign,1,2,test,0,train,1,23
7697200051332485049,-5669738667903432820,-2473591656109370453,9090775421412756385,0,benign,1,0,train,0,train,0,51
7697200051332485049,-5669738667903432820,175326764126045483,-3202783793279819770,0,benign,1,2,test,0,train,1,23
7697200051332485049,-5669738667903432820,5241117911849824685,-5424495841490191358,0,benign,1,0,train,0,train,0,51
7722958211851197844,-2970172585607720547,5641206620536944105,1353148440311814386,0,benign,1,0,train,0,train,0,23
7722958211851197844,-2970172585607720547,6368509103970510785,842693922069975776,0,benign,1,1,validation,0,train,1,23
7772295357350933632,7615075388759115810,-4491887570505576767,-1075936309883795780,0,benign,1,1,validation,0,train,1,23
7772295357350933632,7615075388759115810,7108705688614929520,-4116300349148149836,0,benign,1,0,train,0,train,0,23
7821512976983064362,-188966054583617848,-6523632063190330123,1208854439366673124,0,benign,1,0,train,0,train,0,23
7821512976983064362,-188966054583617848,-6056768640320978100,-8760553551864012916,0,benign,1,0,train,0,train,0,23
7821512976983064362,-188966054583617848,-5480488179291548885,-6507616793333649395,0,benign,1,2,test,0,train,1,51
7821512976983064362,-188966054583617848,-4374030140861277161,-6940861868384005914,0,benign,1,2,test,0,train,1,23
7821512976983064362,-188966054583617848,-4082267620500896656,-3925949571635133525,0,benign,1,0,train,0,train,0,51
7821512976983064362,-188966054583617848,5994731221820517603,498878098703009458,0,benign,1,0,train,0,train,0,51
7856908470268935152,865401431768270104,-5963680604404034016,7739559263886589865,0,benign,1,1,validation,0,train,1,51
7856908470268935152,865401431768270104,-5610828519810989189,4660762075131194992,0,benign,1,0,train,0,train,0,23
7907634037210864445,-3796764732716995596,387962760860602577,5937485629947034164,0,benign,1,2,test,0,train,1,23
7907634037210864445,-3796764732716995596,6060675872279324977,-8258240394936982945,0,benign,1,0,train,0,train,0,23
7907634037210864445,-3796764732716995596,6222351624501223873,3272398113624450875,0,benign,1,0,train,0,train,0,51
7907634037210864445,-3796764732716995596,8460605798753518015,-5379611120206822907,0,benign,1,0,train,0,train,0,23
7929423223390321907,7158688686660274434,-8852731452841440409,-8358681310602687477,0,benign,1,0,train,0,train,0,23
7929423223390321907,7158688686660274434,-6550640157297097778,-4095086041239214708,0,benign,1,0,train,0,train,0,23
7929423223390321907,7158688686660274434,-3360458599223682540,-6187549885531001171,0,benign,1,0,train,0,train,0,51
7929423223390321907,7158688686660274434,-767668773682650799,3674432122474384285,0,benign,1,2,test,0,train,1,23
7929423223390321907,7158688686660274434,344347092152731021,9089873810115476480,0,benign,1,0,train,0,train,0,23
7929423223390321907,7158688686660274434,628798635849556095,7548506715725290732,0,benign,1,1,validation,0,train,1,23
7938485300106806637,8054445241650848397,-1647025134099925569,6932803549386462137,0,benign,1,2,test,0,train,1,23
7938485300106806637,8054445241650848397,8651659399574703856,6962922214958614492,0,benign,1,0,train,0,train,0,23
8003683942764033988,2246041522922278782,-5967609929878693758,-6483317080505297689,0,benign,1,2,test,0,train,1,51
8003683942764033988,2246041522922278782,5367177412982683069,3325669570405315311,0,benign,1,0,train,0,train,0,23
8023437312190608899,-6808729018929423946,-7929319962366301475,4952670709718990453,0,benign,1,1,validation,0,train,1,51
8023437312190608899,-6808729018929423946,-484085060049514816,8573265963602691220,0,benign,1,0,train,0,train,0,23
8023437312190608899,-6808729018929423946,754033749220157373,3217639160255811736,0,benign,1,0,train,0,train,0,23
8023437312190608899,-6808729018929423946,8817526842342583744,8605004645713885627,0,benign,1,0,train,0,train,0,51
8026800814229710637,1084961815867295475,-5132087959305663162,-6461638700070520867,0,benign,1,2,test,0,train,1,23
8026800814229710637,1084961815867295475,1666475299274672267,8292713060955869229,0,benign,1,0,train,0,train,0,23
8110211707253022734,1106981749676597876,-8246706945583831754,-7621852095303106937,0,benign,1,2,test,0,train,1,23
8110211707253022734,1106981749676597876,2154261615603010807,7697915470951700370,0,benign,1,0,train,0,train,0,51
8217156013627991027,-1686810227214747796,-6747314409029877558,-1985950126455464751,0,benign,1,1,validation,0,train,1,51
8217156013627991027,-1686810227214747796,-1507643112222427780,-6535467074953795855,0,benign,1,0,train,0,train,0,23
8217156013627991027,-1686810227214747796,-125123353410184669,-9028082682224209468,0,benign,1,0,train,0,train,0,23
8280563611101534589,-3320257870953803536,-7723438626480777559,-6682724296470719131,0,benign,1,2,test,0,train,1,51
8280563611101534589,-3320257870953803536,-4149481399513651644,4017153475090097203,0,benign,1,0,train,0,train,0,23
8280563611101534589,-3320257870953803536,2004893109158540267,-8625748468290207202,0,benign,1,0,train,0,train,0,23
8410079666366899583,8657769117605260287,-8206179357763753094,1220529754233744439,0,benign,1,2,test,1,validation,1,51
8410079666366899583,8657769117605260287,-2837530237656784548,-1835382661878249503,0,benign,1,1,validation,1,validation,0,23
8485801630609559623,717941917661320646,-7454275886016750342,-2759147220636514392,0,benign,1,1,validation,0,train,1,51
8485801630609559623,717941917661320646,-5032423714595445164,-7721663929105192377,0,benign,1,2,test,0,train,1,51
8485801630609559623,717941917661320646,-2399845538067260337,8370970687198738535,0,benign,1,0,train,0,train,0,23
8529353543143677648,-9167497792380278636,-2851311787768927486,3176060720808181547,0,benign,1,0,train,0,train,0,23
8529353543143677648,-9167497792380278636,1275605678690189844,5891015065379604554,0,benign,1,2,test,0,train,1,23
8591847909883049158,-879971432328528017,-6151975675017319835,-2710451184537579745,0,benign,1,0,train,0,train,0,23
8591847909883049158,-879971432328528017,-1228532509750649772,6144437214482449381,0,benign,1,2,test,0,train,1,51
8650489079041408516,4120497570005961693,-2732677247818167495,8141195237758698918,0,benign,1,0,train,0,train,0,23
8650489079041408516,4120497570005961693,7024368836250153284,4751965794065240079,0,benign,1,2,test,0,train,1,23
8664610021420144252,6448874537348559188,-8862309626817755350,2556189598960680533,0,benign,1,2,test,0,train,1,51
8664610021420144252,6448874537348559188,407912533568818542,327582729409636042,0,benign,1,0,train,0,train,0,23
8710802157604200644,8363253309977848551,-9159853552069913753,-650046873037038566,0,benign,1,0,train,0,train,0,23
8710802157604200644,8363253309977848551,-7391052037446583176,1812179782064588286,0,benign,1,0,train,0,train,0,23
8710802157604200644,8363253309977848551,2631430166822809317,1252610865820326764,0,benign,1,0,train,0,train,0,23
8710802157604200644,8363253309977848551,5164158016741406524,1563314544944899852,0,benign,1,2,test,0,train,1,51
8858976949984873149,-690603708325627153,6276284363584846055,-4085656920034153668,0,benign,1,0,train,0,train,0,23
8858976949984873149,-690603708325627153,8493050274554062877,-224919402303897656,0,benign,1,1,validation,0,train,1,23
8880260200479854407,-8886004289695475877,-4936183704681228123,-2627328975091251100,0,benign,1,0,train,0,train,0,23
8880260200479854407,-8886004289695475877,-3753523800793676136,5538798468133109554,0,benign,1,0,train,0,train,0,23
8880260200479854407,-8886004289695475877,3584656567884518809,-2845750842455380299,0,benign,1,0,train,0,train,0,51
8880260200479854407,-8886004289695475877,4610330210932234530,-8372685182853614371,0,benign,1,1,validation,0,train,1,23
8885042913844490068,-4719007520896283542,-7234121376195220043,7537332244155690274,0,benign,1,1,validation,1,validation,0,23
8885042913844490068,-4719007520896283542,-6113249221342834823,2294439441417286323,0,benign,1,2,test,1,validation,1,23
8885042913844490068,-4719007520896283542,7698213510300253500,789770850487352434,0,benign,1,1,validation,1,validation,0,23
8894867965457570797,-2459054845367707821,-8206788202464576560,6203730224984407926,0,benign,1,0,train,0,train,0,51
8894867965457570797,-2459054845367707821,-2899756298953449845,1704811634838841489,0,benign,1,2,test,0,train,1,23
8894867965457570797,-2459054845367707821,5559150287576281023,3577027485205589682,0,benign,1,0,train,0,train,0,51
9007010423060102463,2614413688449888380,-8884982951034478451,8644425639751433958,0,benign,1,0,train,0,train,0,23
9007010423060102463,2614413688449888380,-3565124055969846976,-5760377882348570158,0,benign,1,0,train,0,train,0,51
9007010423060102463,2614413688449888380,1711753859248227900,7561397697963533839,0,benign,1,1,validation,0,train,1,23
9078911088307777762,913110288243244976,-5830711592257638521,4976763775192593198,0,benign,1,1,validation,0,train,1,23
9078911088307777762,913110288243244976,3809275062600140993,6703112661424459694,0,benign,1,0,train,0,train,0,23
9082530232297001292,748254346378363064,-3143198379020519359,-1677068018777018022,0,benign,1,0,train,0,train,0,51
9082530232297001292,748254346378363064,4715820373276898974,4025877311713153487,0,benign,1,0,train,0,train,0,23
9082530232297001292,748254346378363064,5683588525560461051,-6589121592399624046,0,benign,1,1,validation,0,train,1,51
9094960964065249162,1822067739037880865,-1559237162093904820,6677666045239244271,0,benign,1,0,train,0,train,0,51
9094960964065249162,1822067739037880865,-566759220862902657,6066951271706989995,0,benign,1,1,validation,0,train,1,23
9094960964065249162,1822067739037880865,-15926386416324898,1503674836682567504,0,benign,1,0,train,0,train,0,23
9149699796681629002,-5770480992188233660,3332450346706357668,-916809588120808153,0,benign,1,0,train,0,train,0,51
9149699796681629002,-5770480992188233660,6149635980193323562,-4295483852442750942,0,benign,1,2,test,0,train,1,51
